                              ,     844.604,       0.662,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     845.346,       0.742,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     846.826,       1.480,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     847.550,       0.724,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     848.920,       1.370,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     849.652,       0.732,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     851.112,       1.460,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     851.874,       0.762,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     852.536,       0.662,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     853.350,       0.814,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     854.054,       0.704,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     854.810,       0.756,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     855.532,       0.722,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     856.258,       0.726,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     857.096,       0.838,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     857.796,       0.700,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     858.604,       0.808,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     859.314,       0.710,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     860.776,       1.462,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     861.570,       0.794,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     862.368,       0.798,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     863.082,       0.714,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     863.812,       0.730,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     864.564,       0.752,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     865.352,       0.788,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     866.054,       0.702,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     867.346,       1.292,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     868.282,       0.936,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     869.796,       1.514,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     870.848,       1.052,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     871.298,       0.450,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     871.976,       0.678,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     873.494,       1.518,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     874.268,       0.774,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     875.010,       0.742,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     877.360,       2.350,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     878.226,       0.866,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     879.776,       1.550,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     880.616,       0.840,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     881.468,       0.852,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     882.326,       0.858,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     883.168,       0.842,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     883.942,       0.774,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     884.800,       0.858,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     885.654,       0.854,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     886.482,       0.828,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     887.250,       0.768,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     887.950,       0.700,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     888.832,       0.882,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     889.654,       0.822,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     890.428,       0.774,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     891.122,       0.694,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     891.922,       0.800,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     892.622,       0.700,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     893.394,       0.772,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     894.894,       1.500,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     895.616,       0.722,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     896.652,       1.036,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     897.694,       1.042,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     898.820,       1.126,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     899.502,       0.682,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     900.396,       0.894,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     901.010,       0.614,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     901.796,       0.786,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     902.638,       0.842,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     903.112,       0.474,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     903.884,       0.772,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     904.674,       0.790,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     906.506,       1.832,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     907.282,       0.776,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     908.108,       0.826,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     908.938,       0.830,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     911.142,       2.204,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     911.982,       0.840,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     912.988,       1.006,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     914.062,       1.074,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     914.788,       0.726,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     915.278,       0.490,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     916.132,       0.854,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     919.968,       3.836,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     921.028,       1.060,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     921.760,       0.732,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     922.884,       1.124,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     924.826,       1.942,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     925.546,       0.720,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     926.312,       0.766,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     927.248,       0.936,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     928.306,       1.058,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     928.794,       0.488,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     931.054,       2.260,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     931.770,       0.716,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     933.122,       1.352,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     934.062,       0.940,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     934.552,       0.490,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     935.582,       1.030,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     936.320,       0.738,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     937.124,       0.804,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     937.832,       0.708,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     938.872,       1.040,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     939.516,       0.644,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     940.606,       1.090,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     941.578,       0.972,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     942.734,       1.156,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     944.056,       1.322,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     944.908,       0.852,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     945.612,       0.704,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     946.356,       0.744,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     947.122,       0.766,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     947.906,       0.784,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     948.650,       0.744,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     949.404,       0.754,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     950.200,       0.796,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     950.944,       0.744,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     951.668,       0.724,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     952.356,       0.688,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     953.092,       0.736,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     953.810,       0.718,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     954.512,       0.702,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     955.182,       0.670,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     955.858,       0.676,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     956.540,       0.682,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     957.190,       0.650,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     959.280,       2.090,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     959.916,       0.636,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     960.562,       0.646,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     961.884,       1.322,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     962.542,       0.658,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     963.408,       0.866,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     963.876,       0.468,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     965.630,       1.754,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     966.362,       0.732,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     966.998,       0.636,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     967.648,       0.650,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     968.264,       0.616,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     969.532,       1.268,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     970.152,       0.620,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     970.778,       0.626,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     971.572,       0.794,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     972.288,       0.716,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     972.968,       0.680,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     973.604,       0.636,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     974.286,       0.682,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     974.956,       0.670,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     975.722,       0.766,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     980.082,       4.360,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     982.200,       2.118,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     983.644,       1.444,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     985.096,       1.452,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     985.772,       0.676,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     986.560,       0.788,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     987.924,       1.364,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     988.262,       0.338,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     988.680,       0.418,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     989.230,       0.550,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     989.998,       0.768,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     990.702,       0.704,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     991.502,       0.800,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     993.064,       1.562,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     994.366,       1.302,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     995.220,       0.854,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     995.964,       0.744,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     998.148,       2.184,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     998.988,       0.840,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     999.754,       0.766,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1000.474,       0.720,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1001.514,       1.040,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1002.134,       0.620,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1002.878,       0.744,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1003.480,       0.602,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1004.460,       0.980,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1006.072,       1.612,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1006.606,       0.534,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1007.646,       1.040,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1008.730,       1.084,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1009.794,       1.064,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1010.616,       0.822,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1011.472,       0.856,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1011.844,       0.372,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1012.542,       0.698,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1013.650,       1.108,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1014.282,       0.632,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1016.080,       1.798,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1017.154,       1.074,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1018.310,       1.156,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1019.424,       1.114,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1020.182,       0.758,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1020.694,       0.512,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1021.848,       1.154,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1022.416,       0.568,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1023.132,       0.716,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1023.910,       0.778,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1024.280,       0.370,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1025.114,       0.834,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1025.814,       0.700,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1026.622,       0.808,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1027.742,       1.120,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1028.300,       0.558,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1029.344,       1.044,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1030.298,       0.954,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1031.296,       0.998,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1031.850,       0.554,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1032.778,       0.928,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1034.078,       1.300,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1034.590,       0.512,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1035.000,       0.410,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1036.432,       1.432,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1037.124,       0.692,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1037.672,       0.548,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1038.236,       0.564,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1039.070,       0.834,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1040.410,       1.340,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1041.028,       0.618,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1041.578,       0.550,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1042.492,       0.914,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1043.012,       0.520,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1044.110,       1.098,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1045.246,       1.136,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1046.364,       1.118,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1046.880,       0.516,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1047.626,       0.746,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1048.148,       0.522,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1049.222,       1.074,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1049.772,       0.550,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1050.374,       0.602,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1051.416,       1.042,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1052.112,       0.696,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1052.726,       0.614,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1053.558,       0.832,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1054.248,       0.690,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1055.068,       0.820,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1055.842,       0.774,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1056.490,       0.648,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1057.900,       1.410,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1058.638,       0.738,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1059.400,       0.762,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1060.220,       0.820,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1060.970,       0.750,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1062.550,       1.580,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1063.994,       1.444,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
